sku,name,brand,category,color,price_usd,list_price_usd,special_price_usd,price_php_original,list_price_php_original,currency,seller,image_url,product_url
36EA3AA2EAAFFCGS,Plus Size Oversized Hooded Fleece Sweatshirt,Trendyol,Men > Clothing > Hoodies & Sweatshirts > Sweatshirts,Khaki,15.74,25.29,15.74,964.0,1549.0,USD,ZALORA,https://dynamic.zacdn.com/qP3CmspjEt09-6SqqaBMOaRYS5Y=/filters:quality(70):format(webp)/https://static-ph.zacdn.com/p/trendyol-3434-3787343-1.jpg,https://www.zalora.com.ph/p/trendyol-plus-size-oversized-hooded-fleece-sweatshirt-green-3437873
C78D1AAEB05581GS,Plus Size Sleeveless Midi Dress,Trendyol,Women > Clothing > Dresses > Maxi Dresses,Black,19.72,37.53,19.72,1208.0,2299.0,USD,ZALORA,https://dynamic.zacdn.com/3cIkmXRojyk_i5_xjc9vBLpjEmU=/filters:quality(70):format(webp)/https://static-ph.zacdn.com/p/trendyol-7675-8683923-1.jpg,https://www.zalora.com.ph/p/trendyol-plus-size-sleeveless-midi-dress-black-3293868
7B86FAAAA31607GS,Pocket Decoration Casual T-Shirt AY-D5806,Twenty Eight Shoes,Men > Clothing > T-Shirts,Black,43.39,56.19,43.39,2658.0,3442.0,USD,TWENTY EIGHT SHOES LTD,https://dynamic.zacdn.com/ZfSuR76sfDRCfBpTthSVpMttLuo=/filters:quality(70):format(webp)/https://static-ph.zacdn.com/p/twenty-eight-shoes-4423-2349373-1.jpg,https://www.zalora.com.ph/p/twenty-eight-shoes-pocket-decoration-casual-t-shirt-ay-d5806-black-3739432
23CA3AA5C09F64GS,Pocket Midi Skirt,Trendyol,Women > Clothing > Skirts > Midi Skirts,Grey,14.86,37.37,14.86,910.0,2289.0,USD,ZALORA,https://dynamic.zacdn.com/G6iza_vnLM-I8RoStd96abG76iA=/filters:quality(70):format(webp)/https://static-ph.zacdn.com/p/trendyol-9797-2356213-1.jpg,https://www.zalora.com.ph/p/trendyol-pocket-midi-skirt-grey-3126532
97EB5AA5FC2FD0GS,Pocket Tweed Jacket,Mango,Women > Clothing > Jackets & Coats,Pink,81.54,81.54,,4995.0,4995.0,USD,ZALORA,https://dynamic.zacdn.com/jOkG2pvt43Lc6nzvliIGWrdXpqI=/filters:quality(70):format(webp)/https://static-ph.zacdn.com/p/mango-6341-6605772-1.jpg,https://www.zalora.com.ph/p/mango-pocket-tweed-jacket-pink-2775066
6D2B3SHE4E9C0AGS,Pointe Women's Shoes,Jordan,Sports > Women's Sports > Footwear > Sneakers,Black/Flat Gold Star/Chalk,114.19,114.19,,6995.0,6995.0,USD,ZALORA,https://dynamic.zacdn.com/GAffL0ZRlGenqsz3o21PB0GAWKk=/filters:quality(70):format(webp)/https://static-ph.zacdn.com/p/jordan-2091-0989334-1.jpg,https://www.zalora.com.ph/p/jordan-pointe-women-s-shoes-black-grey-4339890
C76FFSH0683FC6GS,Pointed Toe Lace Up Heels,Soho,Women > Shoes > Heels > High Heels,Tan,25.11,42.43,25.11,1538.0,2599.0,USD,ZALORA,https://dynamic.zacdn.com/GXlOyf7CXldwKr-BNxxDNtWAMlw=/filters:quality(70):format(webp)/https://static-ph.zacdn.com/p/soho-2185-6286724-1.jpg,https://www.zalora.com.ph/p/soho-pointed-toe-lace-up-heels-multi-4276826
85003SHC820BF9GS,Pointed boots,H&M,Women > Shoes > Boots,Brown Medium Dusty,37.38,65.14,37.38,2290.0,3990.0,USD,H&M Global,https://dynamic.zacdn.com/QEXyQRd0MeUqmGWsXAVMuhcIIa4=/filters:quality(70):format(webp)/https://static-ph.zacdn.com/p/hm-0404-4922493-1.jpg,https://www.zalora.com.ph/p/hm-pointed-boots-yellow-3942294
2187BSHC6B365EGS,Pointed mules,H&M,Women > Shoes > Heels,Black Dark,22.69,32.49,22.69,1390.0,1990.0,USD,H&M Global,https://dynamic.zacdn.com/QTEJgECn-dSaiwkw7F5Y1-ic8OU=/filters:quality(70):format(webp)/https://static-ph.zacdn.com/p/hm-5722-8802823-1.jpg,https://www.zalora.com.ph/p/hm-pointed-mules-black-3282088
3FC1DSH3E30C52GS,Pointed-toe ankle boots,H&M,Women > Shoes > Boots,Black Dark,40.65,40.65,,2490.0,2490.0,USD,H&M Global,https://dynamic.zacdn.com/atZ2db--gaLTHYHEYzAh5z5n2mc=/filters:quality(70):format(webp)/https://static-ph.zacdn.com/p/hm-8909-6187004-1.jpg,https://www.zalora.com.ph/p/hm-pointed-toe-ankle-boots-black-4007816
8B33DAA9EC3BA1GS,Pointelle Crop Top With Scallop Details And Tie,JUST G,Women > Clothing > Tops > Blouses,pink,20.9,26.1,20.9,1280.0,1599.0,USD,JUST G,https://dynamic.zacdn.com/MbKo8AsWHx_9-3WAAlniD2X3fzM=/filters:quality(70):format(webp)/https://static-ph.zacdn.com/p/just-g-5119-0263363-1.jpg,https://www.zalora.com.ph/p/just-g-pointelle-crop-top-with-scallop-details-and-tie-pink-3633620
CCC56AA25497DAGS,Pointelle Jersey Skirt Set,JUST G,Women > Clothing > Dresses > Mini Dresses,black,10.0,24.99,10.0,560.0,1399.0,USD,JUST G,https://dynamic.zacdn.com/N-KvwxUJxdHJAz7JxGO9T0gYUT0=/filters:quality(70):format(webp)/https://static-ph.zacdn.com/p/just-g-0948-7553853-1.jpg,https://www.zalora.com.ph/p/just-g-pointelle-jersey-skirt-set-black-3583557
D2A11AA034E480GS,Pointelle Knit Top With Scallop Detail,JUST G,Women > Clothing > Tops > Blouses,brown,22.2,27.74,22.2,1360.0,1699.0,USD,JUST G,https://dynamic.zacdn.com/JI0JcJ6S97CfhR6tkb8Y7dqDEmo=/filters:quality(70):format(webp)/https://static-ph.zacdn.com/p/just-g-5202-5767753-1.jpg,https://www.zalora.com.ph/p/just-g-pointelle-knit-top-with-scallop-detail-brown-3577675
5FD18AA05BBCCBGS,Pointelle-Knit Turtleneck Top,& Other Stories,Women > Clothing > Tops,Black,75.01,75.01,,4595.0,4595.0,USD,ZALORA,https://dynamic.zacdn.com/03lgeC3kap63C0H2wDJHPL858-Y=/filters:quality(70):format(webp)/https://static-ph.zacdn.com/p/other-stories-3699-3253073-1.jpg,https://www.zalora.com.ph/p/other-stories-pointelle-knit-turtleneck-top-black-3703523
FD4FBAAC96DBBEGS,Pointelle-knit cardigan,H&M,Women > Clothing > Knitwear & Cardigans,Green Medium,21.06,27.59,21.06,1290.0,1690.0,USD,H&M Global,https://dynamic.zacdn.com/_JPiYj3s-QI-dBmswRdrnCinL4g=/filters:quality(70):format(webp)/https://static-ph.zacdn.com/p/hm-2565-8624023-1.jpg,https://www.zalora.com.ph/p/hm-pointelle-knit-cardigan-green-3204268
824D5AA4437C82GS,Pointelle-knit dress,H&M,Women > Clothing > Dresses,Black Dark,25.96,32.49,25.96,1590.0,1990.0,USD,H&M Global,https://dynamic.zacdn.com/Uwpba_ZWqTW3oO8otnKvN6z1sLc=/filters:quality(70):format(webp)/https://static-ph.zacdn.com/p/hm-9044-2780963-1.jpg,https://www.zalora.com.ph/p/hm-pointelle-knit-dress-black-3690872
851DBAAF1E1DDDGS,Polka Dot Slim Fit Shirt,SST&C,Men > Clothing > Shirts > Formal,blue,73.43,73.43,,4498.0,4498.0,USD,SST&C,https://dynamic.zacdn.com/L5Jpg1trmmeLnq0At9aihzpKmco=/filters:quality(70):format(webp)/https://static-ph.zacdn.com/p/sst-c-6063-1262273-1.jpg,https://www.zalora.com.ph/p/sst-c-polka-dot-slim-fit-shirt-blue-3722621
BCB8AAAAF589D8GS,Polka Dot Slim Fit Suit Set YGH-EM8099set,HAPPY FRIDAYS,Women > Clothing > Shorts > Tailored Shorts,Darkbrown,121.28,134.83,121.28,7429.0,8259.0,USD,TWENTY EIGHT SHOES LTD,https://dynamic.zacdn.com/zlSPd9khHaj2HnJd4TJcZtvlalE=/filters:quality(70):format(webp)/https://static-ph.zacdn.com/p/happy-fridays-3382-8557113-1.jpg,https://www.zalora.com.ph/p/happy-fridays-polka-dot-slim-fit-suit-set-ygh-em8099set-brown-3117558
B1F23SHC58BD89GS,Polly Slides,CLN,Women > Shoes > Sandals > Flat Sandals,BONE,13.04,24.47,13.04,799.0,1499.0,USD,CLN,https://dynamic.zacdn.com/yoCq13CkyZ7j1uKnfH8B8bGDNDA=/filters:quality(70):format(webp)/https://static-ph.zacdn.com/p/cln-8212-7916983-1.jpg,https://www.zalora.com.ph/p/cln-polly-slides-white-3896197
4AD5EAA6DB478BGS,Polo Haus - Men’Cotton Plain Regular Fit Short Sleeve,POLO HAUS,Men > Clothing > Shirts,Beige,37.53,37.53,,2299.0,2299.0,USD,Polo Haus,https://dynamic.zacdn.com/eu-h3AMZn2ic5Y5f6hijIYhUrKM=/filters:quality(70):format(webp)/https://static-ph.zacdn.com/p/polo-haus-1041-4767852-1.jpg,https://www.zalora.com.ph/p/polo-haus-polo-haus-men-cotton-plain-regular-fit-short-sleeve-beige-2587674
45B83AA364663CGS,Polo Haus - Men’s Business Short Sleeve 100% Cotton Collar Tee MBCS005,POLO HAUS,Men > Clothing > Men's Clothing,red,37.53,37.53,,2299.0,2299.0,USD,Polo Haus,https://dynamic.zacdn.com/c0qVP7Tlg7hvFIIPzYCA1Y84Bto=/filters:quality(70):format(webp)/https://static-ph.zacdn.com/p/polo-haus-3214-7696463-1.jpg,https://www.zalora.com.ph/p/polo-haus-polo-haus-men-s-business-short-sleeve-100-cotton-collar-tee-mbcs005-red-3646967
C6970AA06B7F85GS,Polo Haus - Men’s Cotton Mix Signature Fit Long Sleeve MBSSVB008,POLO HAUS,Men > Clothing > Shirts,Pink,37.53,37.53,,2299.0,2299.0,USD,Polo Haus,https://dynamic.zacdn.com/Wl9SF3EPYXF04ZnZsdoWXtYV9zM=/filters:quality(70):format(webp)/https://static-ph.zacdn.com/p/polo-haus-1626-1932933-1.jpg,https://www.zalora.com.ph/p/polo-haus-polo-haus-men-s-cotton-mix-signature-fit-long-sleeve-mbssvb008-pink-3392391
F7485AAC080D4BGS,Polo Haus - Men’s Regular Fit CoolTech Polo Tee MKCSV012,POLO HAUS,Men > Clothing > Polos,Blue,31.0,31.0,,1899.0,1899.0,USD,Polo Haus,https://dynamic.zacdn.com/P-4LkMtbyR6HcXRxWZxq-AmmOm8=/filters:quality(70):format(webp)/https://static-ph.zacdn.com/p/polo-haus-3717-1745813-1.jpg,https://www.zalora.com.ph/p/polo-haus-polo-haus-men-s-regular-fit-cooltech-polo-tee-mkcsv012-blue-3185471
E7976AA84DBA64GS,Polo Haus - Men’s Signature Fit Polo Tee,POLO HAUS,Men > Clothing > Polos,Blue,44.06,44.06,,2699.0,2699.0,USD,Polo Haus,https://dynamic.zacdn.com/_0R2q53BO8N4o9jHlGPwb3DpTvw=/filters:quality(70):format(webp)/https://static-ph.zacdn.com/p/polo-haus-1111-5548662-1.jpg,https://www.zalora.com.ph/p/polo-haus-polo-haus-men-s-signature-fit-polo-tee-blue-2668455
F4775AA613039FGS,Polo Haus - PL7 Women’s S/Sleeve Polo Shirt,POLO HAUS,Women > Clothing > Tops,Black,31.0,31.0,,1899.0,1899.0,USD,Polo Haus,https://dynamic.zacdn.com/Sl8yEzqNBY_pifEuJGnaiCwd9gI=/filters:quality(70):format(webp)/https://static-ph.zacdn.com/p/polo-haus-1496-4244103-1.jpg,https://www.zalora.com.ph/p/polo-haus-polo-haus-pl7-women-s-s-sleeve-polo-shirt-black-3014424
05F7EAA68DD84DGS,Polo Haus - Women’s Oxford Long Sleeve Shirt Dress WBSD002,POLO HAUS,Women > Clothing > Tops,blue,37.53,37.53,,2299.0,2299.0,USD,Polo Haus,https://dynamic.zacdn.com/myl--mB_A0-a9fSLk-kydbY9Zc4=/filters:quality(70):format(webp)/https://static-ph.zacdn.com/p/polo-haus-5429-3132173-1.jpg,https://www.zalora.com.ph/p/polo-haus-polo-haus-women-s-oxford-long-sleeve-shirt-dress-wbsd002-blue-3712313
65433AA9CF9E0BGS,Polo Haus - Women’s Puffy Sleeve Round Neck Knitted Top WBKT001,POLO HAUS,Women > Clothing > Tops,pink,19.57,19.57,,1199.0,1199.0,USD,Polo Haus,https://dynamic.zacdn.com/T-kJIzbClWT09pjgLlkgjg_YTSE=/filters:quality(70):format(webp)/https://static-ph.zacdn.com/p/polo-haus-3219-6432173-1.jpg,https://www.zalora.com.ph/p/polo-haus-polo-haus-women-s-puffy-sleeve-round-neck-knitted-top-wbkt001-pink-3712346
6D51BAA02BBF61GS,Polo Shirt,Volkswagen,Men > Clothing > Polos,Dark Green,21.04,21.04,,1289.0,1289.0,USD,VOLKSWAGEN APPAREL,https://dynamic.zacdn.com/kUd-h9IVwGlc0rH8bOhGuUeM9dc=/filters:quality(70):format(webp)/https://static-ph.zacdn.com/p/volkswagen-2122-5871643-1.jpg,https://www.zalora.com.ph/p/volkswagen-polo-shirt-green-3461785
B92F6AA3FEC7F2GS,Polo – Blue White | Breathable Performance Shirt,Rudy Project,Sports > Men's Sports > Clothing > Polos,Navy,20.56,37.38,20.56,1259.5,2290.0,USD,"88 PRESTIGE BRANDS, INC.",https://dynamic.zacdn.com/rJMbkSbTiPAOL4RUFbpT0rLvO9Y=/filters:quality(70):format(webp)/https://static-ph.zacdn.com/p/rudy-project-0173-8297923-1.jpg,https://www.zalora.com.ph/p/rudy-project-polo-blue-white-breathable-performance-shirt-blue-3297928
BA77BAAEC52FD9GS,Poncho Vinyl Free Size Raincoat - Blue,Fashion by Latest Gadget,Women > Clothing > Jackets & Coats > Coats,Blue,10.0,21.62,10.0,370.0,800.0,USD,Fashion by Latest Gadget,https://dynamic.zacdn.com/__iZzLh8kpOrsO145rgWcPGf2bc=/filters:quality(70):format(webp)/https://static-ph.zacdn.com/p/fashion-by-latest-gadget-7895-2690961-1.jpg,https://www.zalora.com.ph/p/fashion-by-latest-gadget-poncho-vinyl-free-size-raincoat-blue-blue-1690962
DAAC9SH12F2A06GS,Possession Slip Sandals,Melissa,Women > Shoes > Sandals > Flat Sandals,Matte Green,65.22,65.22,,3995.0,3995.0,USD,ZALORA,https://dynamic.zacdn.com/AN8hg4seI-4GFRX3UAyblBGvN08=/filters:quality(70):format(webp)/https://static-ph.zacdn.com/p/melissa-4117-6314234-1.jpg,https://www.zalora.com.ph/p/melissa-possession-slip-sandals-green-4324136
CE8E4AA041C5F6GS,Powder Blue Boota Flared High Low Tunic Dress With Dori Belt,Indya,Women > Clothing > Tops > Blouses,Blue,53.33,53.33,,3267.0,3267.0,USD,High Street Essentials,https://dynamic.zacdn.com/_3yvmrGTEMts4SfBfIuIb5NMuuw=/filters:quality(70):format(webp)/https://static-ph.zacdn.com/p/indya-3410-5676622-1.jpg,https://www.zalora.com.ph/p/indya-powder-blue-boota-flared-high-low-tunic-dress-with-dori-belt-blue-2266765
696F6SHB5B0E3FGS,Prabo,Diadora,Sports > Men's Sports > Footwear > Sneakers,Dark Blue,30.04,30.04,,1840.0,1840.0,USD,ZALORA,https://dynamic.zacdn.com/4X2T0GwVK91CRVtZ7jrUiNQzwZI=/filters:quality(70):format(webp)/https://static-ph.zacdn.com/p/diadora-2116-3596124-1.jpg,https://www.zalora.com.ph/p/diadora-prabo-blue-4216953
F0A99SHC256B99GS,Precision 8 Mid,Nike,Sports > Men's Sports > Footwear > Sneakers,Anthracite/Sail-Wolf Grey-Sail,66.85,66.85,,4095.0,4095.0,USD,ZALORA,https://dynamic.zacdn.com/z2R37Tn2hPCI7vkZycLUtvhiHOY=/filters:quality(70):format(webp)/https://static-ph.zacdn.com/p/nike-2598-0219924-1.jpg,https://www.zalora.com.ph/p/nike-precision-8-mid-grey-4299120
E71B4AAAB8AAA2GS,Premium Loose Fit Art T-Shirt,Cotton On,Men > Clothing > T-Shirts > Short Sleeves,Washed Black/Santorini Vista,26.1,26.1,,1599.0,1599.0,USD,ZALORA,https://dynamic.zacdn.com/aLvpB-G1I2D2dkC3y_IpiXaRn_o=/filters:quality(70):format(webp)/https://static-ph.zacdn.com/p/cotton-on-8487-4738213-1.jpg,https://www.zalora.com.ph/p/cotton-on-premium-loose-fit-art-t-shirt-multi-3128374
6A74DAA153ACAEGS,Premium Sateen Chino Pants,Electro Denim Lab,Women > Clothing > Pants & Leggings,Sand,11.35,22.82,11.35,695.0,1398.0,USD,Electro Denim Lab,https://dynamic.zacdn.com/eJlLW8DIU_6spINw3jJJzDb5g-U=/filters:quality(70):format(webp)/https://static-ph.zacdn.com/p/electro-denim-lab-0743-6367892-1.jpg,https://www.zalora.com.ph/p/electro-denim-lab-premium-sateen-chino-pants-brown-2987636
ECDE0AA1EE9334GS,Premium Sateen Slim Chinos,Electro Denim Lab,Men > Clothing > Pants,Light Olive,17.88,21.63,17.88,1095.0,1325.0,USD,Electro Denim Lab,https://dynamic.zacdn.com/tyR7Vhl3w7wSHuGkvhoXjKaXKT8=/filters:quality(70):format(webp)/https://static-ph.zacdn.com/p/electro-denim-lab-3991-1559423-1.jpg,https://www.zalora.com.ph/p/electro-denim-lab-premium-sateen-slim-chinos-green-3249551
36684AA1C9D9EBGS,Premium Sateen Straight Chinos,Electro Denim Lab,Men > Clothing > Pants,Light Grey,16.29,23.26,16.29,998.0,1425.0,USD,Electro Denim Lab,https://dynamic.zacdn.com/mQqhhqieKi_BEorj4sz4xW8cAmM=/filters:quality(70):format(webp)/https://static-ph.zacdn.com/p/electro-denim-lab-0737-0667892-1.jpg,https://www.zalora.com.ph/p/electro-denim-lab-premium-sateen-straight-chinos-grey-2987660
7D0D3AA1103908GS,Premium Sateen Straight Chinos,Electro Denim Lab,Men > Clothing > Pants,Sand,16.29,23.26,16.29,998.0,1425.0,USD,Electro Denim Lab,https://dynamic.zacdn.com/qICnoB-jLOg3XWacZ7zqWhMKepA=/filters:quality(70):format(webp)/https://static-ph.zacdn.com/p/electro-denim-lab-0734-1467892-1.jpg,https://www.zalora.com.ph/p/electro-denim-lab-premium-sateen-straight-chinos-brown-2987641
8628ESHCDB4AE8GS,Preth Derby Shoes,ALDO,Men > Shoes > Loafers & Boat Shoes,Black,99.22,114.19,99.22,6078.0,6995.0,USD,ZALORA,https://dynamic.zacdn.com/irS5q8WOJeCQ1Q4liV5fXmuY2q8=/filters:quality(70):format(webp)/https://static-ph.zacdn.com/p/aldo-1508-8308483-1.jpg,https://www.zalora.com.ph/p/aldo-preth-derby-shoes-black-3848038
052DBAA912EA3FGS,Print Ribbon Tie Wrap Skirt,Trendyol,Women > Clothing > Skirts > Mini Skirts,Pink,17.78,17.78,,1089.0,1089.0,USD,ZALORA,https://dynamic.zacdn.com/OnpwZT6i4G3d_3cv8X26s8n_nW8=/filters:quality(70):format(webp)/https://static-ph.zacdn.com/p/trendyol-4679-9719603-1.jpg,https://www.zalora.com.ph/p/trendyol-print-ribbon-tie-wrap-skirt-pink-3069179
E8C4AAA27D61EDGS,Printed Buttoned Mini Dress,& Other Stories,Women > Clothing > Dresses > Summer Dresses,Black,75.01,75.01,,4595.0,4595.0,USD,ZALORA,https://dynamic.zacdn.com/I4jK88xrC0jELwv0DrizLf_SH6E=/filters:quality(70):format(webp)/https://static-ph.zacdn.com/p/other-stories-9860-6031942-1.jpg,https://www.zalora.com.ph/p/other-stories-printed-buttoned-mini-dress-black-2491306
223CFAA47035ABGS,Printed Cotton Blouse,Mango,Women > Clothing > Tops > Blouses,Yellow,24.41,24.41,,1495.0,1495.0,USD,ZALORA,https://dynamic.zacdn.com/J8phdRcPYdl-gmwX26mulFP1Lfs=/filters:quality(70):format(webp)/https://static-ph.zacdn.com/p/mango-5357-6492302-1.jpg,https://www.zalora.com.ph/p/mango-printed-cotton-blouse-yellow-2032946
C4161AABC3B28DGS,Printed Cotton Blouse,Mango,Women > Clothing > Tops > Blouses,Natural White,24.41,24.41,,1495.0,1495.0,USD,ZALORA,https://dynamic.zacdn.com/AsfuRF_Tgm_qq7HwWy0naHvyo0c=/filters:quality(70):format(webp)/https://static-ph.zacdn.com/p/mango-1000-7111402-1.jpg,https://www.zalora.com.ph/p/mango-printed-cotton-blouse-white-2041117
69133AA7B4E800GS,Printed Dress With Balloon Sleeves,Mango,Women > Clothing > Dresses > Mini Dresses,Pink,48.89,48.89,,2995.0,2995.0,USD,ZALORA,https://dynamic.zacdn.com/4y-YZLByn_2Gu8ue7V6CeRh_EAM=/filters:quality(70):format(webp)/https://static-ph.zacdn.com/p/mango-0542-2465522-1.jpg,https://www.zalora.com.ph/p/mango-printed-dress-with-balloon-sleeves-pink-2255642
C3275AA088E862GS,Printed Dress With Balloon Sleeves,Mango,Women > Clothing > Dresses > Summer Dresses,Black/White,32.57,32.57,,1995.0,1995.0,USD,ZALORA,https://dynamic.zacdn.com/s2zuSf8OvwAVoZEL4xcgbfZaykI=/filters:quality(70):format(webp)/https://static-ph.zacdn.com/p/mango-1943-3076191-1.jpg,https://www.zalora.com.ph/p/mango-printed-dress-with-balloon-sleeves-black-1916703
C9040AA236F955GS,"Printed Relaxed/Wide, Comfortable Cut Crewneck Knitted T-Shirt",Trendyol,Women > Clothing > Tops > T-Shirts,Ecru,10.0,17.81,10.0,482.0,859.0,USD,ZALORA,https://dynamic.zacdn.com/gQ2CoJc2EAG5DcQ6IrXtDLfROmo=/filters:quality(70):format(webp)/https://static-ph.zacdn.com/p/trendyol-2857-4431443-1.jpg,https://www.zalora.com.ph/p/trendyol-printed-relaxed-wide-comfortable-cut-crewneck-knitted-t-shirt-white-3441344
1BAA9AA7A55B69GS,Printed Short Sleeves T-Shirt,Alacati,Women > Clothing > Tops > T-Shirts,Multi,19.08,21.53,19.08,1169.0,1319.0,USD,ZALORA,https://dynamic.zacdn.com/gOoLwaut4hsmMl_2yMuhTpi9zwU=/filters:quality(70):format(webp)/https://static-ph.zacdn.com/p/alacati-8078-3501382-1.jpg,https://www.zalora.com.ph/p/alacati-printed-short-sleeves-t-shirt-multi-2831053
5AED3AA06675D8GS,Printed Short Sleeves Tiered Dress,ARMONIKA,Women > Clothing > Dresses > Summer Dresses,Navy Blue,16.8,16.8,,1029.0,1029.0,USD,ZALORA,https://dynamic.zacdn.com/9CtyaX098AmIbjPUOQ-M3JcIgFM=/filters:quality(70):format(webp)/https://static-ph.zacdn.com/p/armonika-5722-7642843-1.jpg,https://www.zalora.com.ph/p/armonika-printed-short-sleeves-tiered-dress-navy-3482467
44C59AA0AD7873GS,Printed Short-Sleeved Shirt YL-C224,Twenty Eight Shoes,Men > Clothing > Shirts,Multi,32.63,34.76,32.63,1999.0,2129.0,USD,TWENTY EIGHT SHOES LTD,https://dynamic.zacdn.com/-IgtOWoWM3r4g24_-llIZpqZjI8=/filters:quality(70):format(webp)/https://static-ph.zacdn.com/p/twenty-eight-shoes-5018-1937792-1.jpg,https://www.zalora.com.ph/p/twenty-eight-shoes-printed-short-sleeved-shirt-yl-c224-multi-2977391
2879EAA1BAE6FCGS,Printed Short-Sleeved Shirt YL-C289,Twenty Eight Shoes,Men > Clothing > Shirts,Light brown,40.32,52.21,40.32,2470.0,3198.0,USD,TWENTY EIGHT SHOES LTD,https://dynamic.zacdn.com/AJ_LjoCyw7EhB6ByoMQe3DFd1BA=/filters:quality(70):format(webp)/https://static-ph.zacdn.com/p/twenty-eight-shoes-1291-8751233-1.jpg,https://www.zalora.com.ph/p/twenty-eight-shoes-printed-short-sleeved-shirt-yl-c289-brown-3321578
05ABCAAD621EB3GS,Printed Side Slit Midi Skirt,& Other Stories,Women > Clothing > Skirts > Midi Skirts,Blue,75.01,75.01,,4595.0,4595.0,USD,ZALORA,https://dynamic.zacdn.com/2MMO-BBbJG4MvFN1YV1HXpVVhSs=/filters:quality(70):format(webp)/https://static-ph.zacdn.com/p/other-stories-7251-0570842-1.jpg,https://www.zalora.com.ph/p/other-stories-printed-side-slit-midi-skirt-blue-2480750
A4135AAC876384GS,Printed Stitching Casual Shirt WM2102,Twenty Eight Shoes,Men > Clothing > Shirts,White,32.63,44.71,32.63,1999.0,2739.0,USD,TWENTY EIGHT SHOES LTD,https://dynamic.zacdn.com/SKjI6c07vrzdUPm165-DuSSfMqg=/filters:quality(70):format(webp)/https://static-ph.zacdn.com/p/twenty-eight-shoes-8927-6867082-1.jpg,https://www.zalora.com.ph/p/twenty-eight-shoes-printed-stitching-casual-shirt-wm2102-white-2807686
6F7D3AAC8A4768GS,Printed T-shirt,H&M,Women > Clothing > Tops,White Light,32.49,32.49,,1990.0,1990.0,USD,H&M Global,https://dynamic.zacdn.com/mhnj5Rs5h7rJMI2gi4B0_Tik7lk=/filters:quality(70):format(webp)/https://static-ph.zacdn.com/p/hm-7527-3004563-1.jpg,https://www.zalora.com.ph/p/hm-printed-t-shirt-white-3654003
4601DAA4A3BE46GS,Printed zip-through hoodie,H&M,Women > Clothing > Hoodies & Sweatshirts,White Light,27.59,37.38,27.59,1690.0,2290.0,USD,H&M Global,https://dynamic.zacdn.com/hExlWtR6PVAxnUn1LmiLsqag7Ck=/filters:quality(70):format(webp)/https://static-ph.zacdn.com/p/hm-1901-7494182-1.jpg,https://www.zalora.com.ph/p/hm-printed-zip-through-hoodie-white-2814947
DAFD0SHBDAA108GS,Project Rock BSR 5 Training Shoes,Under Armour,Sports > Men's Sports > Footwear > Sneakers,Steel/Black/Campus Gold,89.93,114.19,89.93,5509.0,6995.0,USD,ZALORA,https://dynamic.zacdn.com/2s_IBAfG-Qerhl8kwkjfWRVlmAM=/filters:quality(70):format(webp)/https://static-ph.zacdn.com/p/under-armour-0617-5235714-1.jpg,https://www.zalora.com.ph/p/under-armour-project-rock-bsr-5-training-shoes-grey-4175325
3411CSHD12DFC2GS,Promina Walking Shoes,Nike,Sports > Women's Sports > Footwear > Running Shoes,Football Grey/Aluminum/Black,53.79,53.79,,3295.0,3295.0,USD,ZALORA,https://dynamic.zacdn.com/F0bJh2VZ_TpbFohq8NqNJGymi0Q=/filters:quality(70):format(webp)/https://static-ph.zacdn.com/p/nike-2502-2037234-1.jpg,https://www.zalora.com.ph/p/nike-promina-walking-shoes-black-grey-4327302
36ABCAA763B93EGS,Puff Sleeve Art Print Ruffled Hem Top,Saturday Club,Women > Clothing > Tops > Blouses,Blue,49.77,49.77,,3049.0,3049.0,USD,ZALORA,https://dynamic.zacdn.com/brKN8zGeetN2pTsRwcsR91jyGpQ=/filters:quality(70):format(webp)/https://static-ph.zacdn.com/p/saturday-club-7762-3354552-1.jpg,https://www.zalora.com.ph/p/saturday-club-puff-sleeve-art-print-ruffled-hem-top-blue-2554533
