id,sku,name,slug,brand,department,category_id,category_name,category_path,description,seo_title,meta_description,ean_base,attributes_json,supplier_code,warehouse_code,price,compare_at_price,wholesale_price,currency,rating_avg,review_count,stock_total,status,created_at
1494,ZL01494,Nordvik Gaming Mouse R88-983,nordvik-gaming-mouse-r88-983-1494,Nordvik,Electronics,69,Gaming,Electronics > Gaming,The Nordvik Gaming Mouse R88-983 sits in Electronics > Gaming. Built for everyday use with category-appropriate materials and finishing. Sold by verified catalogue suppliers; inspect variant options for colour and size.,Nordvik Gaming Mouse R88-983 | Gaming | Buy Online,"Shop Nordvik Gaming Mouse R88-983 in Gaming (Electronics). Fast shipping, verified sellers, secure checkout. Order today.",8886782837537,"{""department"": ""Electronics"", ""product_type"": ""gaming mouse"", ""origin_country"": ""VN"", ""warranty_months"": 3, ""connectivity"": ""3.5mm"", ""power"": ""Rechargeable"", ""voltage"": ""12V""}",SUP-HK-07,WH-TH-BKK,866.54,1068.51,722.12,USD,3.5,3,460,ACTIVE,2024-06-07 10:00:00
1495,ZL01495,TerraForm Tools Wireless Controller K68-811 — limited edition,terraform-tools-wireless-controller-k68-811-1495,TerraForm Tools,Electronics,69,Gaming,Electronics > Gaming,The TerraForm Tools Wireless Controller K68-811 — limited edition sits in Electronics > Gaming. Built for everyday use with category-appropriate materials and finishing. Sold by verified catalogue suppliers; inspect variant options for colour and size.,TerraForm Tools Wireless Controller K68-811 — limi | Gaming,"Shop TerraForm Tools Wireless Controller K68-811 — limited edition in Gaming (Electronics). Fast shipping, verified sellers, secure checkout. Order today.",8885068474060,"{""department"": ""Electronics"", ""product_type"": ""wireless controller"", ""origin_country"": ""IT"", ""warranty_months"": 24, ""connectivity"": ""USB-C"", ""power"": ""Rechargeable"", ""voltage"": ""5V""}",SUP-ID-03,WH-ID-JKT,187.36,226.46,156.13,USD,3.4,1,203,ACTIVE,2024-08-26 16:00:00
1496,ZL01496,Oak & Ember Gaming Mouse H57-247,oak-ember-gaming-mouse-h57-247-1496,Oak & Ember,Electronics,69,Gaming,Electronics > Gaming,The Oak & Ember Gaming Mouse H57-247 sits in Electronics > Gaming. Built for everyday use with category-appropriate materials and finishing. Sold by verified catalogue suppliers; inspect variant options for colour and size.,Oak & Ember Gaming Mouse H57-247 | Gaming | Buy Online,"Shop Oak & Ember Gaming Mouse H57-247 in Gaming (Electronics). Fast shipping, verified sellers, secure checkout. Order today.",8882299506454,"{""department"": ""Electronics"", ""product_type"": ""gaming mouse"", ""origin_country"": ""CN"", ""warranty_months"": 24, ""connectivity"": ""Wi-Fi 6"", ""power"": ""Rechargeable"", ""voltage"": ""5V""}",SUP-PH-08,WH-VN-HCM,144.55,164.86,120.46,USD,4.1,2,324,ACTIVE,2024-08-09 16:00:00
1497,ZL01497,Oak & Ember Gaming Mouse V34-651 compact edition,oak-ember-gaming-mouse-v34-651-1497,Oak & Ember,Electronics,69,Gaming,Electronics > Gaming,The Oak & Ember Gaming Mouse V34-651 compact edition sits in Electronics > Gaming. Built for everyday use with category-appropriate materials and finishing. Sold by verified catalogue suppliers; inspect variant options for colour and size.,Oak & Ember Gaming Mouse V34-651 compact edition | Gaming | Buy Online,"Shop Oak & Ember Gaming Mouse V34-651 compact edition in Gaming (Electronics). Fast shipping, verified sellers, secure checkout. Order today.",8883499751507,"{""department"": ""Electronics"", ""product_type"": ""gaming mouse"", ""origin_country"": ""ID"", ""warranty_months"": 0, ""connectivity"": ""Wi-Fi 6"", ""power"": ""USB powered"", ""voltage"": ""N/A""}",SUP-VN-06,WH-VN-HCM,630.33,804.42,525.28,USD,4.7,4,221,ACTIVE,2024-07-23 00:00:00
1498,ZL01498,Driftwood Wireless Controller S31-416 pro series,driftwood-wireless-controller-s31-416-1498,Driftwood,Electronics,69,Gaming,Electronics > Gaming,The Driftwood Wireless Controller S31-416 pro series sits in Electronics > Gaming. Built for everyday use with category-appropriate materials and finishing. Sold by verified catalogue suppliers; inspect variant options for colour and size.,Driftwood Wireless Controller S31-416 pro series | Gaming | Buy Online,"Shop Driftwood Wireless Controller S31-416 pro series in Gaming (Electronics). Fast shipping, verified sellers, secure checkout. Order today.",8884547588700,"{""department"": ""Electronics"", ""product_type"": ""wireless controller"", ""origin_country"": ""ID"", ""warranty_months"": 0, ""connectivity"": ""Lightning"", ""power"": ""Battery"", ""voltage"": ""N/A""}",SUP-VN-06,WH-VN-HCM,155.06,202.3,129.22,USD,3.8,2,198,ACTIVE,2024-10-29 09:00:00
1499,ZL01499,Cinder Lane Gaming Mouse O52-652 compact edition,cinder-lane-gaming-mouse-o52-652-1499,Cinder Lane,Electronics,69,Gaming,Electronics > Gaming,The Cinder Lane Gaming Mouse O52-652 compact edition sits in Electronics > Gaming. Built for everyday use with category-appropriate materials and finishing. Sold by verified catalogue suppliers; inspect variant options for colour and size.,Cinder Lane Gaming Mouse O52-652 compact edition | Gaming | Buy Online,"Shop Cinder Lane Gaming Mouse O52-652 compact edition in Gaming (Electronics). Fast shipping, verified sellers, secure checkout. Order today.",8883012130338,"{""department"": ""Electronics"", ""product_type"": ""gaming mouse"", ""origin_country"": ""TH"", ""warranty_months"": 12, ""connectivity"": ""Wi-Fi 6"", ""power"": ""Battery"", ""voltage"": ""100-240V""}",SUP-SG-01,WH-SG-WEST,581.84,725.17,484.87,USD,4.3,1,170,ACTIVE,2024-11-03 04:00:00
1500,ZL01500,Nightingale Wireless Controller D23-898,nightingale-wireless-controller-d23-898-1500,Nightingale,Electronics,69,Gaming,Electronics > Gaming,The Nightingale Wireless Controller D23-898 sits in Electronics > Gaming. Built for everyday use with category-appropriate materials and finishing. Sold by verified catalogue suppliers; inspect variant options for colour and size.,Nightingale Wireless Controller D23-898 | Gaming | Buy Online,"Shop Nightingale Wireless Controller D23-898 in Gaming (Electronics). Fast shipping, verified sellers, secure checkout. Order today.",8883180852438,"{""department"": ""Electronics"", ""product_type"": ""wireless controller"", ""origin_country"": ""IT"", ""warranty_months"": 0, ""connectivity"": ""Lightning"", ""power"": ""Rechargeable"", ""voltage"": ""12V""}",SUP-CN-05,WH-CN-SZ,786.29,926.62,655.24,USD,4.7,1,165,ACTIVE,2024-08-19 21:00:00
1501,ZL01501,RoverPet Wireless Controller X76-795 pro series,roverpet-wireless-controller-x76-795-1501,RoverPet,Electronics,69,Gaming,Electronics > Gaming,The RoverPet Wireless Controller X76-795 pro series sits in Electronics > Gaming. Built for everyday use with category-appropriate materials and finishing. Sold by verified catalogue suppliers; inspect variant options for colour and size.,RoverPet Wireless Controller X76-795 pro series | Gaming | Buy Online,"Shop RoverPet Wireless Controller X76-795 pro series in Gaming (Electronics). Fast shipping, verified sellers, secure checkout. Order today.",8880503131591,"{""department"": ""Electronics"", ""product_type"": ""wireless controller"", ""origin_country"": ""MY"", ""warranty_months"": 12, ""connectivity"": ""Bluetooth 5.3"", ""power"": ""USB powered"", ""voltage"": ""N/A""}",SUP-PH-08,WH-SG-WEST,44.42,59.12,37.02,USD,3.7,1,156,ACTIVE,2024-07-05 22:00:00
1502,ZL01502,Brightfolio Gaming Mouse A79-819 — limited edition,brightfolio-gaming-mouse-a79-819-1502,Brightfolio,Electronics,69,Gaming,Electronics > Gaming,The Brightfolio Gaming Mouse A79-819 — limited edition sits in Electronics > Gaming. Built for everyday use with category-appropriate materials and finishing. Sold by verified catalogue suppliers; inspect variant options for colour and size.,Brightfolio Gaming Mouse A79-819 — limited edition | Gaming,"Shop Brightfolio Gaming Mouse A79-819 — limited edition in Gaming (Electronics). Fast shipping, verified sellers, secure checkout. Order today.",8886156077453,"{""department"": ""Electronics"", ""product_type"": ""gaming mouse"", ""origin_country"": ""ID"", ""warranty_months"": 24, ""connectivity"": ""Bluetooth 5.3"", ""power"": ""Mains"", ""voltage"": ""5V""}",SUP-SG-01,WH-SG-EAST,877.09,1065.92,730.91,USD,4.2,1,635,ACTIVE,2024-07-25 12:00:00
1503,ZL01503,Cinder Lane Mechanical Gaming Keyboard V64-275,cinder-lane-mechanical-gaming-keyboard-v64-275-1503,Cinder Lane,Electronics,69,Gaming,Electronics > Gaming,The Cinder Lane Mechanical Gaming Keyboard V64-275 sits in Electronics > Gaming. Built for everyday use with category-appropriate materials and finishing. Sold by verified catalogue suppliers; inspect variant options for colour and size.,Cinder Lane Mechanical Gaming Keyboard V64-275 | Gaming | Buy Online,"Shop Cinder Lane Mechanical Gaming Keyboard V64-275 in Gaming (Electronics). Fast shipping, verified sellers, secure checkout. Order today.",8885272332118,"{""department"": ""Electronics"", ""product_type"": ""mechanical gaming keyboard"", ""origin_country"": ""KR"", ""warranty_months"": 12, ""connectivity"": ""Lightning"", ""power"": ""USB powered"", ""voltage"": ""12V""}",SUP-HK-07,WH-SG-EAST,306.35,362.69,255.29,USD,3.8,4,248,ACTIVE,2024-10-10 19:00:00
1504,ZL01504,Kelp & Clay Wireless Controller K55-616,kelp-clay-wireless-controller-k55-616-1504,Kelp & Clay,Electronics,69,Gaming,Electronics > Gaming,The Kelp & Clay Wireless Controller K55-616 sits in Electronics > Gaming. Built for everyday use with category-appropriate materials and finishing. Sold by verified catalogue suppliers; inspect variant options for colour and size.,Kelp & Clay Wireless Controller K55-616 | Gaming | Buy Online,"Shop Kelp & Clay Wireless Controller K55-616 in Gaming (Electronics). Fast shipping, verified sellers, secure checkout. Order today.",8880882333142,"{""department"": ""Electronics"", ""product_type"": ""wireless controller"", ""origin_country"": ""CN"", ""warranty_months"": 12, ""connectivity"": ""Lightning"", ""power"": ""Battery"", ""voltage"": ""100-240V""}",SUP-PH-08,WH-TH-BKK,177.57,192.56,147.97,USD,3.6,1,410,ACTIVE,2025-04-06 18:00:00
1505,ZL01505,Atlas Peak Mechanical Gaming Keyboard G32-492,atlas-peak-mechanical-gaming-keyboard-g32-492-1505,Atlas Peak,Electronics,69,Gaming,Electronics > Gaming,The Atlas Peak Mechanical Gaming Keyboard G32-492 sits in Electronics > Gaming. Built for everyday use with category-appropriate materials and finishing. Sold by verified catalogue suppliers; inspect variant options for colour and size.,Atlas Peak Mechanical Gaming Keyboard G32-492 | Gaming | Buy Online,"Shop Atlas Peak Mechanical Gaming Keyboard G32-492 in Gaming (Electronics). Fast shipping, verified sellers, secure checkout. Order today.",8880746869800,"{""department"": ""Electronics"", ""product_type"": ""mechanical gaming keyboard"", ""origin_country"": ""DE"", ""warranty_months"": 0, ""connectivity"": ""Lightning"", ""power"": ""Mains"", ""voltage"": ""N/A""}",SUP-VN-06,WH-VN-HCM,840.56,1076.7,700.47,USD,4.5,3,458,ACTIVE,2024-07-25 13:00:00
1506,ZL01506,Summit Forge Wireless Controller H13-527 — limited edition,summit-forge-wireless-controller-h13-527-1506,Summit Forge,Electronics,69,Gaming,Electronics > Gaming,The Summit Forge Wireless Controller H13-527 — limited edition sits in Electronics > Gaming. Built for everyday use with category-appropriate materials and finishing. Sold by verified catalogue suppliers; inspect variant options for colour and size.,Summit Forge Wireless Controller H13-527 — limited | Gaming,"Shop Summit Forge Wireless Controller H13-527 — limited edition in Gaming (Electronics). Fast shipping, verified sellers, secure checkout. Order today.",8883433143153,"{""department"": ""Electronics"", ""product_type"": ""wireless controller"", ""origin_country"": ""VN"", ""warranty_months"": 12, ""connectivity"": ""Lightning"", ""power"": ""USB powered"", ""voltage"": ""12V""}",SUP-MY-02,WH-MY-JB,545.44,622.64,454.53,USD,3.8,1,177,ACTIVE,2024-09-28 15:00:00
1507,ZL01507,Paper & Pine Mechanical Gaming Keyboard D23-552,paper-pine-mechanical-gaming-keyboard-d23-552-1507,Paper & Pine,Electronics,69,Gaming,Electronics > Gaming,The Paper & Pine Mechanical Gaming Keyboard D23-552 sits in Electronics > Gaming. Built for everyday use with category-appropriate materials and finishing. Sold by verified catalogue suppliers; inspect variant options for colour and size.,Paper & Pine Mechanical Gaming Keyboard D23-552 | Gaming | Buy Online,"Shop Paper & Pine Mechanical Gaming Keyboard D23-552 in Gaming (Electronics). Fast shipping, verified sellers, secure checkout. Order today.",8884189221058,"{""department"": ""Electronics"", ""product_type"": ""mechanical gaming keyboard"", ""origin_country"": ""JP"", ""warranty_months"": 0, ""connectivity"": ""3.5mm"", ""power"": ""USB powered"", ""voltage"": ""12V""}",SUP-HK-07,WH-MY-KL,475.67,621.58,396.39,USD,4.6,3,360,ACTIVE,2024-08-30 08:00:00
1508,ZL01508,Canopy Labs Gaming Mouse X99-324,canopy-labs-gaming-mouse-x99-324-1508,Canopy Labs,Electronics,69,Gaming,Electronics > Gaming,The Canopy Labs Gaming Mouse X99-324 sits in Electronics > Gaming. Built for everyday use with category-appropriate materials and finishing. Sold by verified catalogue suppliers; inspect variant options for colour and size.,Canopy Labs Gaming Mouse X99-324 | Gaming | Buy Online,"Shop Canopy Labs Gaming Mouse X99-324 in Gaming (Electronics). Fast shipping, verified sellers, secure checkout. Order today.",8885004312418,"{""department"": ""Electronics"", ""product_type"": ""gaming mouse"", ""origin_country"": ""MY"", ""warranty_months"": 0, ""connectivity"": ""3.5mm"", ""power"": ""Battery"", ""voltage"": ""N/A""}",SUP-HK-07,WH-SG-WEST,262.27,305.62,218.56,USD,4.3,2,341,ACTIVE,2024-06-24 23:00:00
1509,ZL01509,NovaByte Gaming Mouse O15-413,novabyte-gaming-mouse-o15-413-1509,NovaByte,Electronics,69,Gaming,Electronics > Gaming,The NovaByte Gaming Mouse O15-413 sits in Electronics > Gaming. Built for everyday use with category-appropriate materials and finishing. Sold by verified catalogue suppliers; inspect variant options for colour and size.,NovaByte Gaming Mouse O15-413 | Gaming | Buy Online,"Shop NovaByte Gaming Mouse O15-413 in Gaming (Electronics). Fast shipping, verified sellers, secure checkout. Order today.",8888246440864,"{""department"": ""Electronics"", ""product_type"": ""gaming mouse"", ""origin_country"": ""ID"", ""warranty_months"": 0, ""connectivity"": ""USB-C"", ""power"": ""USB powered"", ""voltage"": ""12V""}",SUP-SG-01,WH-SG-EAST,708.1,884.35,590.08,USD,4.4,4,487,ACTIVE,2025-01-31 01:00:00
1510,ZL01510,Coppernest Wireless Controller J60-254,coppernest-wireless-controller-j60-254-1510,Coppernest,Electronics,69,Gaming,Electronics > Gaming,The Coppernest Wireless Controller J60-254 sits in Electronics > Gaming. Built for everyday use with category-appropriate materials and finishing. Sold by verified catalogue suppliers; inspect variant options for colour and size.,Coppernest Wireless Controller J60-254 | Gaming | Buy Online,"Shop Coppernest Wireless Controller J60-254 in Gaming (Electronics). Fast shipping, verified sellers, secure checkout. Order today.",8885012222136,"{""department"": ""Electronics"", ""product_type"": ""wireless controller"", ""origin_country"": ""IT"", ""warranty_months"": 12, ""connectivity"": ""Wi-Fi 6"", ""power"": ""Battery"", ""voltage"": ""N/A""}",SUP-HK-07,WH-ID-JKT,755.22,885.52,629.35,USD,4.8,1,303,ACTIVE,2024-01-27 14:00:00
1511,ZL01511,RoverPet Wireless Keyboard F19-566 pro series,roverpet-wireless-keyboard-f19-566-1511,RoverPet,Electronics,70,Computer Peripherals,Electronics > Computer Peripherals,The RoverPet Wireless Keyboard F19-566 pro series sits in Electronics > Computer Peripherals. Built for everyday use with category-appropriate materials and finishing. Sold by verified catalogue suppliers; inspect variant options for colour and size.,RoverPet Wireless Keyboard F19-566 pro series | Computer Peripherals,"Shop RoverPet Wireless Keyboard F19-566 pro series in Computer Peripherals (Electronics). Fast shipping, verified sellers, secure checkout. Order today.",8885268977194,"{""department"": ""Electronics"", ""product_type"": ""wireless keyboard"", ""origin_country"": ""KR"", ""warranty_months"": 12, ""connectivity"": ""Lightning"", ""power"": ""Rechargeable"", ""voltage"": ""N/A""}",SUP-TH-04,WH-TH-BKK,88.78,106.1,73.98,USD,4.6,1,106,ACTIVE,2024-07-14 03:00:00
1512,ZL01512,Harbor & Co Usb-C Hub W24-397,harbor-co-usb-c-hub-w24-397-1512,Harbor & Co,Electronics,70,Computer Peripherals,Electronics > Computer Peripherals,The Harbor & Co Usb-C Hub W24-397 sits in Electronics > Computer Peripherals. Built for everyday use with category-appropriate materials and finishing. Sold by verified catalogue suppliers; inspect variant options for colour and size.,Harbor & Co Usb-C Hub W24-397 | Computer Peripherals | Buy Online,"Shop Harbor & Co Usb-C Hub W24-397 in Computer Peripherals (Electronics). Fast shipping, verified sellers, secure checkout. Order today.",8885310531244,"{""department"": ""Electronics"", ""product_type"": ""USB-C hub"", ""origin_country"": ""IT"", ""warranty_months"": 24, ""connectivity"": ""Wi-Fi 6"", ""power"": ""Battery"", ""voltage"": ""5V""}",SUP-SG-01,WH-SG-WEST,36.68,48.7,30.57,USD,3.7,1,332,ACTIVE,2024-02-27 19:00:00
